X,Y,OBJECTID,source,ext_id,cat1,cat2,cat3,org_name,Name,addrln1,addrln2,city,state,hours,phones,url,info1,info2,post_id,description,zip,link,use_type,latitude,longitude,date_updated,email,dis_status,POINT_X,POINT_Y
6531521.08677153,1776312.92435703,62567,211,,Education,Early Childhood Education and Head Start,,,Abc Unified School District - Head Start / State Preschool,11011 Artesia Blvd,,Cerritos,CA,"Monday through Friday, 8:30am to 12:00 noon. ","Service/Intake (562) 926-5566 Ext.21198,  Service/Intake (562) 926-5566 Ext.21133,  Information Only (562) 229-7985",,,,70287,This is a delegate agency for the Head Start and State Preschool Programs.,90703,http://egis3.lacounty.gov/lms/?p=70287,publish,33.87337316,-118.099319,2015/03/11 11:48:30+00,,,6531521.08677147,1776312.92435698
6477195.58781119,1848589.70007877,62703,211,,Education,Early Childhood Education and Head Start,,,St. Anne's Residential Facility,155 N Occidental Blvd,,Los Angeles,CA,"Monday through Sunday, 24 hours per day. ","Confidential After Hours (213) 247-7441, Mental Health Services Intake Service/Intake (213) 381-2931 Ext.273, Early Learning Center Service/Intake (213) 381-2931 Ext.450,  Service/Intake and Administration (213) 381-2931,  FAX (213) 381-7804",www.stannes.org,,,70344,"The agency provides a maternity home for pregnant or parenting teens, or those who are at risk of becoming pregnant in Los Angeles County.",90026,http://egis3.lacounty.gov/lms/?p=70344,publish,34.07169749,-118.2789406,2015/03/11 12:23:42+00,,,6477195.58781114,1848589.70007873
6479307.31390269,1846934.23258919,62713,211,,Education,Early Childhood Education and Head Start,,,Regis House Community Center,2212 Beverly Blvd,,Los Angeles,CA,"Monday through Friday, 9:30am to 5:30pm. ",Service/Intake (213) 380-8168,,,,70347,"The center provides education services and recreational programs for people who live in Los Angeles zip codes 90017, 90026 and 90057.",90057,http://egis3.lacounty.gov/lms/?p=70347,publish,34.06716441,-118.2719528,2015/03/12 07:47:48+00,,,6479307.31390263,1846934.23258914
6527669.7506422,2068230.14334294,62851,211,,Education,Early Childhood Education and Head Start,,,Lancaster Ece Office - State Preschool,831 E Ave K,,Lancaster,CA,"Monday through Thursday, 7:00am to 4:30pm; preschool intake Monday through Friday, 1:00pm to 4:00pm ; Friday, ",Service/Intake (661) 723-0351,www.lancsd.org,,,70433,The district administers education services for children in kindergarten through grade 8 in the Lancaster area.,93535,http://egis3.lacounty.gov/lms/?p=70433,publish,34.67550546,-118.1130881,2015/03/11 11:16:34+00,,,6527669.75064214,2068230.1433429
6403547.29153852,1912269.31943844,62897,211,,Education,Early Childhood Education and Head Start,,,Child And Family Guidance Center,9650 Zelzah Ave,,Northridge,CA,"Monday through Thursday, 8:30am to 8:00pm; Friday, 8:30am to 5:00pm. ","FAX (818) 993-8206,  Service/Intake and Administration (818) 993-9311",www.childguidance.org,,,70452,"The agency provides child abuse services, education services, school readiness for children age 0 to 5, welfare-to-work support services and youth services for children, youth and families in the Antelope, San Fernando and Santa Clarita Valleys.",91325,http://egis3.lacounty.gov/lms/?p=70452,publish,34.24587198,-118.5232228,2015/03/11 11:24:40+00,,,6403547.29153848,1912269.3194384
6544759.68398194,1846143.16428943,63493,211,,Education,Early Childhood Education and Head Start,,,El Monte City School District - Cortada Head Start,3111 Potrero Ave,,El Monte,CA,"Monday through Friday, 8:00am to 3:30pm. ","Service/Intake (626) 452-9164 Ext.3100,  Administration (626) 452-9164 Ext.3150",www.emcsd.org,,,70713,This agency provides early childhood education as a Head Start Grantee Agency.,91733,http://egis3.lacounty.gov/lms/?p=70713,publish,34.06528391,-118.0558356,2015/03/11 12:36:45+00,,,6544759.68398188,1846143.1642894
6475524.11838511,1837310.21082677,63660,211,,Education,Early Childhood Education and Head Start,,,Los Angeles Conservation Corps - Good Beginnings - Deleted,1839 S Hoover St,,Los Angeles,CA,"Monday through Friday, 6:30am to 6:00pm. ","Service/Intake (213) 747-6254,  FAX (213) 747-7256",www.lacorps.org,,,70786,The agency provides child care and a preschool for low-income families who live in Central and South Central Los Angeles.,90006,http://egis3.lacounty.gov/lms/?p=70786,publish,34.04069027,-118.2843545,2015/03/11 11:49:29+00,,,6475524.11838505,1837310.21082672
6598305.10412186,1824905.14574194,63715,211,,Education,Early Childhood Education and Head Start,,,Hollingworth Options - Head Start,3005 Hollingworth St,,West Covina,CA,"Monday through Friday, 8:00am to 12:00pm. ",Service/Intake (626) 459-4299,www.optionscc.com,,,70800,"The agency provides early childhood education for low-income families in zip codes 90041, 90042, 91016, 91706, 91722, 91723, 91724, 91733, 91740, 91741, 91744, 91765, 91775, 91776, 91780, 91789, 91790, 91791 and 91792.",91792,http://egis3.lacounty.gov/lms/?p=70800,publish,34.00687721,-117.8791236,2015/03/11 12:42:47+00,,,6598305.1041218,1824905.14574189
6589654.50692178,1825867.49257052,63716,211,,Education,Early Childhood Education and Head Start,,,Yorbita Options - Head Start,520 Vidalia Ave,,La Puente,CA,"Monday through Friday, 12:30pm to 4:30pm. ",Service/Intake (626) 459-4299,www.optionscc.com,,,70801,"The agency provides early childhood education for low-income families in zip codes 90041, 90042, 91016, 91706, 91722, 91723, 91724, 91733, 91740, 91741, 91744, 91765, 91775, 91776, 91780, 91789, 91790, 91791 and 91792.",91744,http://egis3.lacounty.gov/lms/?p=70801,publish,34.00954681,-117.9076633,2015/03/11 11:45:11+00,,,6589654.50692172,1825867.49257047
6466444.55550753,1862627.83210744,63740,211,,Education,Early Childhood Education and Head Start,,,Options - Early Head Start Office,885 S. Valley Oaks Dr.,Suite 11,Covina,CA,"Monday through Friday, 9:00am to 5:00pm ",Early Head Start Enrollment Administrative (626) 732-0130,www.optionscc.org,,,70813,The agency provides child care and family service programs for people who live in portions of the San Gabriel Valley and Northeast Los Angeles.,91724,http://egis3.lacounty.gov/lms/?p=70813,publish,34.110185,-118.314586,2015/03/11 12:21:36+00,,,6466444.55550747,1862627.83210739
6481559.45441152,1765390.05775136,63969,211,,Education,Early Childhood Education and Head Start,,,Crossroad Family Provider Network Inc,20715 S Avalon Blvd,#310,Carson,CA,"Office hours are Tuesday, 9:00am to 12:30pm; service hours vary, evening services available; call for information. ","Service/Intake and Administration (310) 486-1049,  FAX (310) 327-3859, 24 hour Voice Mail Service/Intake (310) 719-1519,  Service/Intake (310) 880-7015",crossroadfamilynetwork.com,,,70919,"The agency provides education services, family life education and professional education for people who live in Los Angeles County.",90746,http://egis3.lacounty.gov/lms/?p=70919,publish,33.84311116,-118.2638099,2015/03/11 12:29:12+00,,,6481559.45441148,1765390.05775131
6447973.77683236,1891893.82902151,64069,211,,Education,Early Childhood Education and Head Start,,,Volunteers Of America - Head Start - Maud Booth,11243 Kittridge St,,North Hollywood,CA,The site is closed from 11:30am to 12:30pm. ,Main Intake Service/Intake (818) 980-2287,www.voala.org,,,70956,"The center provides early childhood education to low-income families in the North Hollywood, Sun Valley and Tujunga areas; East Los Angeles; and the South Bay.",91306,http://egis3.lacounty.gov/lms/?p=70956,publish,34.19042933,-118.3759668,2015/03/11 12:25:41+00,,,6447973.7768323,1891893.82902148
6444683.73124711,1881574.96087977,64070,211,,Education,Early Childhood Education and Head Start,,,Volunteers Of America - Head Start - El Pueblo De Ninos,11630 Hesby St,,North Hollywood,CA, ,Service/Intake (818) 985-6255,www.voala.org,,,70957,"The center provides early childhood education to low-income families in the North Hollywood, Sun Valley and Tujunga areas; East Los Angeles; and the South Bay.",91601,http://egis3.lacounty.gov/lms/?p=70957,publish,34.16204032,-118.3867148,2015/03/11 12:34:26+00,,,6444683.73124705,1881574.96087973
6475613.68579127,1831986.12797102,64130,211,,Education,Early Childhood Education and Head Start,,,Usc School For Early Childhood Education - Head Start/State Preschool Home Based Program,3215 S Hoover St,Suite B,Los Angeles,CA, ,Service/Intake (213) 740-8214,www.usc.edu/ext-relations,,,70986,"The agency provides early childhood education services for families in Los Angeles zip codes 90006, 90007, 90015, 90018, 90037, and parts of 90008, 90011 and 90062.",90007,http://egis3.lacounty.gov/lms/?p=70986,publish,34.0260612,-118.2840092,2015/03/11 12:30:00+00,,,6475613.68579122,1831986.12797098
6587530.47737719,1840409.09997019,64202,211,,Education,Early Childhood Education and Head Start,,,San Gabriel / Pomona Parents Place Family Resource And Empowerment Center,1500 S Hyacinth Ave,Suite B,West Covina,CA,"Monday through Friday, 9:00am to 4:00pm. ","Hotline/Talkline/Warmline (626) 919-1619,  FAX (626) 919-2784,  Service/Intake and Administration (626) 919-1091,  Hotline/Talkline/Warmline (800) 422-2022",www.parentsplacefrc.com,,,71049,The program provides family support services for parents of children with developmental disabilities living in the San Gabriel Valley.,91791,http://egis3.lacounty.gov/lms/?p=71049,publish,34.04951022,-117.914631,2015/03/11 11:18:38+00,,,6587530.47737713,1840409.09997015
6453668.99739727,1763015.00114977,64364,211,,Education,Early Childhood Education and Head Start,,,Harbor Resource And Assistive Technology Center,21231 Hawthorne Blvd,,Torrance,CA,"Monday through Friday, 8:30am to 5:00pm. ","Resource and Assistive Technology Center Service/Intake (310) 543-0691,  FAX (310) 540-8471",www.harborrc.org,,,71133,"The HRC Resource and Assistive Technology Center provides family support and information services for parents of children, from birth to adulthood, who have developmental delays or developmental disabilities.",90503,http://egis3.lacounty.gov/lms/?p=71133,publish,33.83634884,-118.3556265,2015/03/11 11:26:23+00,,,6453668.99739721,1763015.00114973
6594624.31161469,1847178.97061677,64629,211,,Education,Early Childhood Education and Head Start,,,Christ Lutheran School And Preschool,311 S Citrus St,,West Covina,CA,"Monday through Friday, 6:30am to 6:00pm. ",Administrative (626) 967-7531 Ext.229,www.clswc.org,,,71275,The school provides preschool through elementary education in the East San Gabriel Valley.,91791,http://egis3.lacounty.gov/lms/?p=71275,publish,34.06809405,-117.8911888,2015/03/11 12:38:19+00,,,6594624.31161463,1847178.97061673
6548003.78182444,1870459.48147035,64785,211,,Education,Early Childhood Education and Head Start,,,American Red Cross - Arcadia Chapter,376 W Huntington Dr,,Arcadia,CA,"Monday through Friday, 8:30am to 4:30pm. ","Service/Intake and Administration (626) 447-2193,  After Hours (888) 737-4306, Service to the Armed Forces (SAF) Service/Intake (877) 272-7337",www.redcrossla.org,,,71407,"The agency provides adult education, disaster services, donor services, first aid and safety programs, medical equipment and supplies, services to military personnel and volunteer opportunities for people of all ages in Los Angeles.",91007,http://egis3.lacounty.gov/lms/?p=71407,publish,34.13210636,-118.0451603,2010/11/01 11:50:56+00,,,6548003.78182438,1870459.48147032
6461982.09100728,1805180.45815727,64950,211,,Education,Early Childhood Education and Head Start,,,"City Of Inglewood Parks, Recreation And Community Services Department - Darby Park",3400 W Arbor Vitae St,,Inglewood,CA,"Monday through Friday, 8:00am to 8:00pm; Saturday, 9:00am to 5:00pm. ",Service/Intake (310) 412-5391,www.cityofinglewood.org/depts/rec,,,71506,The department provides recreational programs at numerous city locations for people of all ages who live in Inglewood.,90305,http://egis3.lacounty.gov/lms/?p=71506,publish,33.9522894,-118.3287074,2015/03/11 11:42:08+00,,,6461982.09100722,1805180.45815723
6452627.03917935,1811388.49560994,64952,211,,Education,Early Childhood Education and Head Start,,,"City Of Inglewood Parks, Recreation And Community Services Department - Rogers Park",400 W Beach Ave,,Inglewood,CA,"Monday through Friday, 8:00am to 8:00pm; Saturday, 9:00am to 5:00pm. ",Service/Intake (310) 412-5504,www.cityofinglewood.org/depts/rec,,,71507,The department provides recreational programs at numerous city locations for people of all ages who live in Inglewood.,90302,http://egis3.lacounty.gov/lms/?p=71507,publish,33.96926001,-118.3596273,2015/03/11 11:47:20+00,,,6452627.03917931,1811388.49560989
6452061.49470678,1803691.90634435,64958,211,,Education,Early Childhood Education and Head Start,,,"City Of Inglewood Parks, Recreation And Community Services Department - Siminski Park",9717 S Inglewood Ave,,Inglewood,CA,"Monday through Friday, 8:00am to 8:00pm; Saturday, 9:00am to 5:00pm. ",Service/Intake (310) 412-5455,www.cityofinglewood.org/depts/rec,,,71509,The department provides recreational programs at numerous city locations for people of all ages who live in Inglewood.,90301,http://egis3.lacounty.gov/lms/?p=71509,publish,33.94810554,-118.3614012,2015/03/11 12:22:29+00,,,6452061.49470672,1803691.90634431
6458647.42346403,1798556.59410843,64961,211,,Education,Early Childhood Education and Head Start,,,"City Of Inglewood Parks, Recreation And Community Services Department - Lockhaven Community Center",11125 S Doty Ave,,Inglewood,CA,"Monday through Friday, 8:00am to 8:00pm; Saturday, 9:00am to 5:00pm ",Service/Intake (310) 412-5391,www.cityofinglewood.org/depts/rec,,,71510,The department provides recreational programs at numerous city locations for people of all ages who live in Inglewood.,90303,http://egis3.lacounty.gov/lms/?p=71510,publish,33.93405771,-118.3396291,2015/03/11 12:30:45+00,,,6458647.42346397,1798556.59410839
6474931.45749694,1836867.2287731,64964,211,,Education,Early Childhood Education and Head Start,,,Children's Bureau - Magnolia Place Wallis Annenberg Child Development Center,1910 Magnolia Ave,,Los Angeles,CA,"Monday through Friday, 6:00am to 6:00pm. ",Service/Intake (213) 342-0100,www.all4kids.org,,,71511,"The agency provides child abuse services, early childhood education, family life education, foster care services, mental health services and a school readiness program for children 0 to 5.",90007,http://egis3.lacounty.gov/lms/?p=71511,publish,34.0394684,-118.2863066,2015/03/11 12:26:31+00,,,6474931.45749688,1836867.22877306
6455200.08947945,1807422.11082618,64965,211,,Education,Early Childhood Education and Head Start,,,Training Research Foundation - Head Start,330 E Kelso St,,Inglewood,CA, ,Service/Intake and Administration (310) 412-4195,trfhs.org,,,71512,The agency provides Early Childhood Education as a Head Start Delegate angency.,90301,http://egis3.lacounty.gov/lms/?p=71512,publish,33.95838606,-118.3510957,2015/03/11 12:27:31+00,,,6455200.08947939,1807422.11082615
6437110.06726061,1820273.54050386,65034,LA City Recreation and Parks,,Education,Early Childhood Education and Head Start,,LA City Department Recreation and Parks,Mar Vista Gardens Recreation Center,4901 Marionwood Dr,,Culver City,CA,"Monday through Friday, 9:30am to 9:00pm; Saturday and Sunday, 9:00am to 6:00pm. Closed holidays. ",Service/Intake (213) 763-0114,www.laparks.org/dos.htm,,,71554,"The department provides recreational programs through operation and maintenance of Los Angeles City parks, playgrounds, swimming pools, golf courses and recreation centers.",90230,http://egis3.lacounty.gov/lms/?p=71554,publish,33.99351117,-118.41092189,2015/03/11 12:30:03+00,,,6437110.06726055,1820273.54050381
